date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:05	83455/83455	---M--	200	added ('OK')	text/css	etag:%22145ff-5fa9376563ae1%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/astra-addon/astra-addon-644ecdf809c9f5-94424445.css?ver=3.9.2	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/astra-addon/astra-addon-644ecdf809c9f5-944244452e46.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:07	19363/19363	---M--	200	added ('OK')	text/css	etag:%224ba3-5fa39d02cdd57%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3b94.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:07	81269/81269	---M--	200	added ('OK')	text/css	etag:%2213d75-5fa39d02850c6%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.12.2	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/css/frontend-lite.mine56c.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:09	12876/12876	---M--	200	added ('OK')	text/css	etag:%22324c-5fa39d02ec745%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:09	1101/1101	---M--	200	added ('OK')	text/css	etag:%2244d-5fa3adcf0b3d4%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/elementor/css/post-218.css?ver=1682505605	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/elementor/css/post-218447d.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:09	627697/627697	---M--	200	added ('OK')	text/css	etag:%22993f1-5eba91a8cf8c0%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.36.12	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.mina144.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:11	41604/41604	---M--	200	added ('OK')	text/css	etag:%22a284-5fa399d24b71f%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/wpforms/assets/css/frontend/classic/wpforms-base.min.css?ver=1.8.1.2	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/wpforms/assets/css/frontend/classic/wpforms-base.minbbb9.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:11	24887/24887	---M--	200	added ('OK')	text/css	etag:%226137-5fa9526f6ea88%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/elementor/css/post-7.css?ver=1682893394	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/elementor/css/post-730b3.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:13	57912/57912	---M--	200	added ('OK')	text/css	etag:%22e238-5fa39d02d1a61%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:15	669/669	---M--	200	added ('OK')	text/css	etag:%2229d-5fa39d02d1a61%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:15	99714/99714	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Mar%202023%2013:24:16%20GMT	https://c0.wp.com/p/jetpack/12.0/css/jetpack.css	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/jetpack/12.0/css/jetpack.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:21	913/913	---M--	200	added ('OK')	text/xml	date:Mon,%2001%20May%202023%2009:06:19%20GMT	http://localhost/interlinklogistics.co.uk/xmlrpc.php?rsd	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/xmlrpc0db0.php	(from http://localhost/interlinklogistics.co.uk/)
10:06:22	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-5ebf6dfa74847%22	http://localhost/interlinklogistics.co.uk/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-includes/wlwmanifest.xml	(from http://localhost/interlinklogistics.co.uk/)
10:06:23	56183/56183	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20May%202023%2009:06:15%20GMT	http://localhost/interlinklogistics.co.uk/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-json/wp/v2/pages/7.json	(from http://localhost/interlinklogistics.co.uk/)
10:06:25	2756/2756	---M--	200	added ('OK')	application/json	date:Mon,%2001%20May%202023%2009:06:22%20GMT	http://localhost/interlinklogistics.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Finterlinklogistics.co.uk%2F	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-json/oembed/1.0/embed7083.json	(from http://localhost/interlinklogistics.co.uk/)
10:06:28	277/277	---M--	200	added ('OK')	image/png	etag:%22115-5ea5cb596c100%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/cropped-logo_small_icon_only-1-32x32.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/cropped-logo_small_icon_only-1-32x32.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:28	2830/2830	---M--	200	added ('OK')	text/xml	date:Mon,%2001%20May%202023%2009:06:25%20GMT	http://localhost/interlinklogistics.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Finterlinklogistics.co.uk%2F&format=xml	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-json/oembed/1.0/embedecbd	(from http://localhost/interlinklogistics.co.uk/)
10:06:28	1056/1056	---M--	200	added ('OK')	image/png	etag:%22420-5ea5cb5877ec0%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/cropped-logo_small_icon_only-1-192x192.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/cropped-logo_small_icon_only-1-192x192.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:28	1126/1126	---M--	200	added ('OK')	image/png	etag:%22466-5ea5cb5877ec0%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/cropped-logo_small_icon_only-1-180x180.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/cropped-logo_small_icon_only-1-180x180.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:29	2465/2465	---M--	200	added ('OK')	image/png	etag:%229a1-5fa39f8796a35%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsz_logo_white_large.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsz_logo_white_large.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:30	5450/5450	---M--	200	added ('OK')	image/png	etag:%22154a-5ea5cb8ceba80%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/stones-stone-on-a-white-background-263661-modified-150x150.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/stones-stone-on-a-white-background-263661-modified-150x150.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:30	9546/9546	---M--	200	added ('OK')	image/png	etag:%22254a-5ea5cb826e1c0%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsw_730h_730cg_true-1-modified-150x150.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsw_730h_730cg_true-1-modified-150x150.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:31	6074/6074	---M--	200	added ('OK')	image/png	etag:%2217ba-5ea5cb863eac0%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsw_730h_730cg_true-3-modified-1-150x150.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsw_730h_730cg_true-3-modified-1-150x150.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:34	327009/327009	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:29%20GMT	http://localhost/interlinklogistics.co.uk/same-day-delivery-courier/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/same-day-delivery-courier/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:35	324722/324722	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:31%20GMT	http://localhost/interlinklogistics.co.uk/book-pay/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/book-pay/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:37	10458/10458	---M--	200	added ('OK')	image/png	etag:%2228da-5ea5cb8362400%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsw_730h_730cg_true-2-modified-1-150x150.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/rsw_730h_730cg_true-2-modified-1-150x150.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:37	311553/311553	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:31%20GMT	http://localhost/interlinklogistics.co.uk/get-a-quote/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/get-a-quote/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:40	297407/297407	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:36%20GMT	http://localhost/interlinklogistics.co.uk/fleet/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/fleet/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:40	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-5fa39d02ca04c%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.12.2	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/elementor/assets/lib/animations/animations.mine56c.css	(from http://localhost/interlinklogistics.co.uk/)
10:06:41	275843/275843	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:37%20GMT	http://localhost/interlinklogistics.co.uk/charges-2/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/charges-2/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:42	36534/36534	---M--	200	added ('OK')	image/png	etag:%228eb6-5ea5cb51caf00%22	http://localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/blob-0002.png	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/uploads/2022/07/blob-0002.png	(from http://localhost/interlinklogistics.co.uk/)
10:06:45	317458/317458	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:41%20GMT	http://localhost/interlinklogistics.co.uk/terms-and-conditions/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/terms-and-conditions/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:47	332631/332631	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:42%20GMT	http://localhost/interlinklogistics.co.uk/privacy-policy/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/privacy-policy/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:47	89815/89815	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Mar%202023%2018:37:33%20GMT	https://c0.wp.com/c/6.2/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/c/6.2/wp-includes/js/jquery/jquery.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:49	13424/13424	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2006%20Feb%202023%2020:59:15%20GMT	https://c0.wp.com/c/6.2/wp-includes/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/c/6.2/wp-includes/js/jquery/jquery-migrate.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:52	291340/291340	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:48%20GMT	http://localhost/interlinklogistics.co.uk/contact/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/contact/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:55	294778/294778	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:47%20GMT	http://localhost/interlinklogistics.co.uk/about-us-same-day-courier-services/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/about-us-same-day-courier-services/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20May%202023%2009:06:52%20GMT	http://localhost/interlinklogistics.co.uk/about/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/about/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:55	313295/313295	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:49%20GMT	http://localhost/interlinklogistics.co.uk/instant-quote/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/instant-quote/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:06:56	1075/1075	---M--	200	added ('OK')	application/javascript	etag:%22433-5fa3d9f18aec3%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/woocommerce-payments/vendor/automattic/jetpack-connection/dist/tracks-callables.js?minify=false&ver=d9dbf909a3d10fb26f39	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/woocommerce-payments/vendor/automattic/jetpack-connection/dist/tracks-callables5696.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:57	4380/4380	---M--	200	added ('OK')	application/javascript	etag:%22111c-5fa392770f469%22	http://localhost/interlinklogistics.co.uk/wp-content/themes/astra/assets/js/minified/add-to-cart-quantity-btn.min.js?ver=4.1.3	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/themes/astra/assets/js/minified/add-to-cart-quantity-btn.mina352.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:57	407/407	---M--	200	added ('OK')	application/javascript	etag:%22197-5fa392014adaa%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/coblocks/dist/js/coblocks-animation.js?ver=3.0.3	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/coblocks/dist/js/coblocks-animation19ce.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:58	20585/20585	---M--	200	added ('OK')	application/javascript	etag:%225069-5fa392770f469%22	http://localhost/interlinklogistics.co.uk/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.1.3	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/themes/astra/assets/js/minified/frontend.mina352.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:59	14424/14424	---M--	200	added ('OK')	application/javascript	etag:%223858-5fa392014f9ee%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/coblocks/dist/js/coblocks-tinyswiper-initializer.js?ver=3.0.3	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/coblocks/dist/js/coblocks-tinyswiper-initializer19ce.js	(from http://localhost/interlinklogistics.co.uk/)
10:06:59	288230/288230	---MC-	200	added ('OK')	text/html	date:Mon,%2001%20May%202023%2009:06:55%20GMT	http://localhost/interlinklogistics.co.uk/faq-same-day-services/	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/faq-same-day-services/index.html	(from http://localhost/interlinklogistics.co.uk/)
10:07:00	9505/9505	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2020:34:37%20GMT	https://c0.wp.com/p/woocommerce/7.6.1/assets/js/jquery-blockui/jquery.blockUI.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/woocommerce/7.6.1/assets/js/jquery-blockui/jquery.blockUI.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:00	3029/3029	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2026%20Apr%202023%2014:49:59%20GMT	https://c0.wp.com/p/woocommerce/7.6.1/assets/js/frontend/add-to-cart.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/woocommerce/7.6.1/assets/js/frontend/add-to-cart.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:00	1834/1834	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/7.6.1/assets/js/js-cookie/js.cookie.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/woocommerce/7.6.1/assets/js/js-cookie/js.cookie.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:08	2139/2139	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20May%202021%2017:00:20%20GMT	https://c0.wp.com/p/woocommerce/7.6.1/assets/js/frontend/woocommerce.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/woocommerce/7.6.1/assets/js/frontend/woocommerce.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:08	2938/2938	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2026%20Apr%202023%2014:49:59%20GMT	https://c0.wp.com/p/woocommerce/7.6.1/assets/js/frontend/cart-fragments.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/woocommerce/7.6.1/assets/js/frontend/cart-fragments.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:08	5629/5629	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2013%20Jun%202020%2018:53:27%20GMT	https://c0.wp.com/c/6.2/wp-includes/js/imagesloaded.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/c/6.2/wp-includes/js/imagesloaded.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:09	2651/2651	---M--	200	added ('OK')	application/javascript	etag:%22a5b-5ea5d6346dd80%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/astra-addon/addons/woocommerce/assets/js/minified/single-product-ajax-cart.min.js?ver=3.9.2	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/astra-addon/addons/woocommerce/assets/js/minified/single-product-ajax-cart.min2e46.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:09	19979/19979	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2002:17:33%20GMT	https://c0.wp.com/p/woocommerce/7.6.1/assets/js/flexslider/jquery.flexslider.min.js	C:/My%20Web%20Sites/Interlink%20New/c0.wp.com/p/woocommerce/7.6.1/assets/js/flexslider/jquery.flexslider.min.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:10	2415/2415	---M--	200	added ('OK')	application/javascript	etag:%2296f-5fa392234ffb7%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/jetpack-boost/jetpack_vendor/automattic/jetpack-lazy-images/dist/lazy-images.js?minify=false&ver=2e29137590434abf5fbe	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/jetpack-boost/jetpack_vendor/automattic/jetpack-lazy-images/dist/lazy-imagesf027.js	(from http://localhost/interlinklogistics.co.uk/)
10:07:11	8983/8983	---M--	200	added ('OK')	application/javascript	etag:%222317-5fa392234ffb7%22	http://localhost/interlinklogistics.co.uk/wp-content/plugins/jetpack-boost/jetpack_vendor/automattic/jetpack-lazy-images/dist/intersection-observer.js?minify=false&ver=83ec8aa758f883d6da14	C:/My%20Web%20Sites/Interlink%20New/localhost/interlinklogistics.co.uk/wp-content/plugins/jetpack-boost/jetpack_vendor/automattic/jetpack-lazy-images/dist/intersection-observer05bd.js	(from http://localhost/interlinklogistics.co.uk/)
